submission_id,age,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,itemNr,languages,measure,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,trialNR
280,35,,intervention,Higher degree,325201,1667318578776,1667318253575,female,spaceColony,1,English,justification,59dd90f6e75b450001a68dac,636141e55f81451cc18363f6,62e8e1ca5c8e225c556e0af8,"Even though it's costly, cultivating ralocrop will result in much more xeliherb. And xeliherb is essential for survival, so it's important to ensure that we have enough on the planet.",90810,1
280,35,,intervention,Higher degree,325201,1667318578776,1667318253575,female,spaceColony,1,English,relation,59dd90f6e75b450001a68dac,636141e55f81451cc18363f6,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",35544,2
280,35,,intervention,Higher degree,325201,1667318578776,1667318253575,female,spaceColony,1,English,ralocrop,59dd90f6e75b450001a68dac,636141e55f81451cc18363f6,62e8e1ca5c8e225c556e0af8,intervention,30573,3
183,62,,observation,Higher degree,127132,1667318369288,1667318242156,male,spaceColony,1,English,choice,5e170347afb7a7011c36d842,636141e11ba5a1b16b9c95fa,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,32257,0
183,62,,observation,Higher degree,127132,1667318369288,1667318242156,male,spaceColony,1,English,justification,5e170347afb7a7011c36d842,636141e11ba5a1b16b9c95fa,62e8e1ca5c8e225c556e0af8,"Clearly the conditions are right, I would however strongly limit the cultivation of the resource intensive crop",51429,1
183,62,,observation,Higher degree,127132,1667318369288,1667318242156,male,spaceColony,1,English,relation,5e170347afb7a7011c36d842,636141e11ba5a1b16b9c95fa,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",15089,2
183,62,,observation,Higher degree,127132,1667318369288,1667318242156,male,spaceColony,1,English,ralocrop,5e170347afb7a7011c36d842,636141e11ba5a1b16b9c95fa,62e8e1ca5c8e225c556e0af8,observation,7504,3
184,24,,intervention,Graduated College,89914,1667318373576,1667318283663,male,spaceColony,1,English,choice,62ffd49ee3223ff9d5b3bbee,63614207c09d15708701bd76,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,33548,0
184,24,,intervention,Graduated College,89914,1667318373576,1667318283663,male,spaceColony,1,English,justification,62ffd49ee3223ff9d5b3bbee,63614207c09d15708701bd76,62e8e1ca5c8e225c556e0af8,To get a higher yield of xeliherb,11299,1
184,24,,intervention,Graduated College,89914,1667318373576,1667318283663,male,spaceColony,1,English,relation,62ffd49ee3223ff9d5b3bbee,63614207c09d15708701bd76,62e8e1ca5c8e225c556e0af8,Cultivation of ralocrop is easy and cheap.,17424,2
184,24,,intervention,Graduated College,89914,1667318373576,1667318283663,male,spaceColony,1,English,ralocrop,62ffd49ee3223ff9d5b3bbee,63614207c09d15708701bd76,62e8e1ca5c8e225c556e0af8,intervention,7032,3
185,25,,observation,Higher degree,132527,1667318373317,1667318240790,male,spaceColony,1,english,choice,5f0f7fe1d7ad1c000b42d091,636141dc085cb6cf7ca8b84a,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,52684,0
185,25,,observation,Higher degree,132527,1667318373317,1667318240790,male,spaceColony,1,english,justification,5f0f7fe1d7ad1c000b42d091,636141dc085cb6cf7ca8b84a,62e8e1ca5c8e225c556e0af8,There was no mention saying that water was scarce. Cultivating both will give the colonisers more food and allow to grow,51549,1
185,25,,observation,Higher degree,132527,1667318373317,1667318240790,male,spaceColony,1,english,relation,5f0f7fe1d7ad1c000b42d091,636141dc085cb6cf7ca8b84a,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",3608,2
185,25,,observation,Higher degree,132527,1667318373317,1667318240790,male,spaceColony,1,english,ralocrop,5f0f7fe1d7ad1c000b42d091,636141dc085cb6cf7ca8b84a,62e8e1ca5c8e225c556e0af8,intervention,5952,3
186,51,none,association,Higher degree,103500,1667318375793,1667318272293,female,spaceColony,1,English,choice,571cd566e1d2ec0013a68b64,636141f399cec2ebf945f755,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,29689,0
186,51,none,association,Higher degree,103500,1667318375793,1667318272293,female,spaceColony,1,English,justification,571cd566e1d2ec0013a68b64,636141f399cec2ebf945f755,62e8e1ca5c8e225c556e0af8,because from the text it will better if both herbs co existed,25577,1
186,51,none,association,Higher degree,103500,1667318375793,1667318272293,female,spaceColony,1,English,relation,571cd566e1d2ec0013a68b64,636141f399cec2ebf945f755,62e8e1ca5c8e225c556e0af8,Cultivation of ralocrop is easy and cheap.,18538,2
186,51,none,association,Higher degree,103500,1667318375793,1667318272293,female,spaceColony,1,English,ralocrop,571cd566e1d2ec0013a68b64,636141f399cec2ebf945f755,62e8e1ca5c8e225c556e0af8,observation,6567,3
192,39,,intervention,Graduated High-school,101450,1667318389565,1667318288115,male,spaceColony,1,English,choice,6140817ff93b30c0c188e259,636141f5aa2e10d7c90a5f6a,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,28553,0
192,39,,intervention,Graduated High-school,101450,1667318389565,1667318288115,male,spaceColony,1,English,justification,6140817ff93b30c0c188e259,636141f5aa2e10d7c90a5f6a,62e8e1ca5c8e225c556e0af8,More chance of having more,15182,1
192,39,,intervention,Graduated High-school,101450,1667318389565,1667318288115,male,spaceColony,1,English,relation,6140817ff93b30c0c188e259,636141f5aa2e10d7c90a5f6a,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",27078,2
192,39,,intervention,Graduated High-school,101450,1667318389565,1667318288115,male,spaceColony,1,English,ralocrop,6140817ff93b30c0c188e259,636141f5aa2e10d7c90a5f6a,62e8e1ca5c8e225c556e0af8,intervention,8326,3
198,77,,intervention,Did not graduate High-school,156135,1667318407128,1667318250993,male,spaceColony,1,English,choice,5eaaf5a813401e06eb256e9c,636141e58bde5c688dbd13c8,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,46237,0
198,77,,intervention,Did not graduate High-school,156135,1667318407128,1667318250993,male,spaceColony,1,English,justification,5eaaf5a813401e06eb256e9c,636141e58bde5c688dbd13c8,62e8e1ca5c8e225c556e0af8,Cultivate both crops in case one fails,32108,1
198,77,,intervention,Did not graduate High-school,156135,1667318407128,1667318250993,male,spaceColony,1,English,relation,5eaaf5a813401e06eb256e9c,636141e58bde5c688dbd13c8,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",19275,2
198,77,,intervention,Did not graduate High-school,156135,1667318407128,1667318250993,male,spaceColony,1,English,ralocrop,5eaaf5a813401e06eb256e9c,636141e58bde5c688dbd13c8,62e8e1ca5c8e225c556e0af8,association,19030,3
199,32,,association,Graduated College,159564,1667318409722,1667318250158,male,spaceColony,1,English,choice,5e9f70a9eec34b1108c84413,636141e66323f9406f1cc4e7,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,38238,0
199,32,,association,Graduated College,159564,1667318409722,1667318250158,male,spaceColony,1,English,justification,5e9f70a9eec34b1108c84413,636141e66323f9406f1cc4e7,62e8e1ca5c8e225c556e0af8,"I feel like the resources used to cultivate ralocrop will pay off when cultivating xeliherb, and having the xeliherb would be important for the survival of the colonists.",68365,1
199,32,,association,Graduated College,159564,1667318409722,1667318250158,male,spaceColony,1,English,relation,5e9f70a9eec34b1108c84413,636141e66323f9406f1cc4e7,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",13136,2
199,32,,association,Graduated College,159564,1667318409722,1667318250158,male,spaceColony,1,English,ralocrop,5e9f70a9eec34b1108c84413,636141e66323f9406f1cc4e7,62e8e1ca5c8e225c556e0af8,association,18886,3
207,28,,observation,Graduated College,150059,1667318417465,1667318267406,female,spaceColony,1,English,choice,62ce9896add904c5c58f358c,636141f78a3f1dcbc30a5f52,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,38008,0
207,28,,observation,Graduated College,150059,1667318417465,1667318267406,female,spaceColony,1,English,justification,62ce9896add904c5c58f358c,636141f78a3f1dcbc30a5f52,62e8e1ca5c8e225c556e0af8,It seems to be a more reliable way to ensure a good crop of Xeliherb is grown. Without planting the Ralocrop it may mean that Xeliherb is sparse. ,50543,1
207,28,,observation,Graduated College,150059,1667318417465,1667318267406,female,spaceColony,1,English,relation,62ce9896add904c5c58f358c,636141f78a3f1dcbc30a5f52,62e8e1ca5c8e225c556e0af8,Cultivation of ralocrop is easy and cheap.,30840,2
207,28,,observation,Graduated College,150059,1667318417465,1667318267406,female,spaceColony,1,English,ralocrop,62ce9896add904c5c58f358c,636141f78a3f1dcbc30a5f52,62e8e1ca5c8e225c556e0af8,observation,14072,3
214,33,,observation,Higher degree,183673,1667318430338,1667318246665,female,spaceColony,1,English,choice,5d9b6d6424a6e302ae56c844,636141e24fc792b03b208394,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,84159,0
214,33,,observation,Higher degree,183673,1667318430338,1667318246665,female,spaceColony,1,English,justification,5d9b6d6424a6e302ae56c844,636141e24fc792b03b208394,62e8e1ca5c8e225c556e0af8,As it seems they both grow in harmony together so I think it wouldn't be worth changing that.,40367,1
214,33,,observation,Higher degree,183673,1667318430338,1667318246665,female,spaceColony,1,English,relation,5d9b6d6424a6e302ae56c844,636141e24fc792b03b208394,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",25504,2
214,33,,observation,Higher degree,183673,1667318430338,1667318246665,female,spaceColony,1,English,ralocrop,5d9b6d6424a6e302ae56c844,636141e24fc792b03b208394,62e8e1ca5c8e225c556e0af8,association,17479,3
189,19,No comments,association,Graduated High-school,103307,1667318378811,1667318275504,male,spaceColony,1,English,choice,60b8fb929701cb52b39796aa,63614202e10da518a150b022,62e8e1ca5c8e225c556e0af8,only xeliherb,30309,0
189,19,No comments,association,Graduated High-school,103307,1667318378811,1667318275504,male,spaceColony,1,English,justification,60b8fb929701cb52b39796aa,63614202e10da518a150b022,62e8e1ca5c8e225c556e0af8,ralicrop uses a lot of resources which would hinder the growth of xeliherb.,20831,1
189,19,No comments,association,Graduated High-school,103307,1667318378811,1667318275504,male,spaceColony,1,English,relation,60b8fb929701cb52b39796aa,63614202e10da518a150b022,62e8e1ca5c8e225c556e0af8,Ralocrop does not grow on Xelifan-3.,13466,2
189,19,No comments,association,Graduated High-school,103307,1667318378811,1667318275504,male,spaceColony,1,English,ralocrop,60b8fb929701cb52b39796aa,63614202e10da518a150b022,62e8e1ca5c8e225c556e0af8,intervention,20158,3
191,41,,association,Graduated College,135309,1667318385451,1667318250142,male,spaceColony,1,English,choice,590203d0fb96b90001dddae0,636141e746d83c3be09ab527,62e8e1ca5c8e225c556e0af8,only xeliherb,50090,0
191,41,,association,Graduated College,135309,1667318385451,1667318250142,male,spaceColony,1,English,justification,590203d0fb96b90001dddae0,636141e746d83c3be09ab527,62e8e1ca5c8e225c556e0af8,"If colonising would be costly, surely doing more of it would be more costly.",32485,1
191,41,,association,Graduated College,135309,1667318385451,1667318250142,male,spaceColony,1,English,relation,590203d0fb96b90001dddae0,636141e746d83c3be09ab527,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",12904,2
191,41,,association,Graduated College,135309,1667318385451,1667318250142,male,spaceColony,1,English,ralocrop,590203d0fb96b90001dddae0,636141e746d83c3be09ab527,62e8e1ca5c8e225c556e0af8,association,16376,3
200,43,,intervention,Graduated College,115420,1667318379108,1667318263688,female,spaceColony,1,english,choice,5ad21d44d9f7470001db18d5,636141f787fa967a3b84f2e6,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,37138,0
200,43,,intervention,Graduated College,115420,1667318379108,1667318263688,female,spaceColony,1,english,justification,5ad21d44d9f7470001db18d5,636141f787fa967a3b84f2e6,62e8e1ca5c8e225c556e0af8,I believe that they would work well together and give a better result,20400,1
200,43,,intervention,Graduated College,115420,1667318379108,1667318263688,female,spaceColony,1,english,relation,5ad21d44d9f7470001db18d5,636141f787fa967a3b84f2e6,62e8e1ca5c8e225c556e0af8,Ralocrop does not grow on Xelifan-3.,12872,2
200,43,,intervention,Graduated College,115420,1667318379108,1667318263688,female,spaceColony,1,english,ralocrop,5ad21d44d9f7470001db18d5,636141f787fa967a3b84f2e6,62e8e1ca5c8e225c556e0af8,intervention,9360,3
202,23,,association,Graduated College,122046,1667318412338,1667318290292,female,spaceColony,1,,choice,5ff8f2cb24c6e01cfca56f51,636141fcb94d3a5112f7de78,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,36323,0
202,23,,association,Graduated College,122046,1667318412338,1667318290292,female,spaceColony,1,,justification,5ff8f2cb24c6e01cfca56f51,636141fcb94d3a5112f7de78,62e8e1ca5c8e225c556e0af8,I would cultivate both as to have the best chances for survival ,20301,1
202,23,,association,Graduated College,122046,1667318412338,1667318290292,female,spaceColony,1,,relation,5ff8f2cb24c6e01cfca56f51,636141fcb94d3a5112f7de78,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",26618,2
202,23,,association,Graduated College,122046,1667318412338,1667318290292,female,spaceColony,1,,ralocrop,5ff8f2cb24c6e01cfca56f51,636141fcb94d3a5112f7de78,62e8e1ca5c8e225c556e0af8,intervention,18980,3
212,62,none,intervention,Graduated High-school,179696,1667318427447,1667318247751,male,spaceColony,1,english,choice,5c7eb988ac63960015004d03,636141dbe5a772b9d2194d94,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,43219,0
212,62,none,intervention,Graduated High-school,179696,1667318427447,1667318247751,male,spaceColony,1,english,justification,5c7eb988ac63960015004d03,636141dbe5a772b9d2194d94,62e8e1ca5c8e225c556e0af8,I would keep two different cultivations so to have choice and availability if wanted,55079,1
212,62,none,intervention,Graduated High-school,179696,1667318427447,1667318247751,male,spaceColony,1,english,relation,5c7eb988ac63960015004d03,636141dbe5a772b9d2194d94,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",23721,2
212,62,none,intervention,Graduated High-school,179696,1667318427447,1667318247751,male,spaceColony,1,english,ralocrop,5c7eb988ac63960015004d03,636141dbe5a772b9d2194d94,62e8e1ca5c8e225c556e0af8,association,27678,3
213,57,,intervention,Graduated College,180778,1667318428788,1667318248010,female,spaceColony,1,English,choice,56b78f11e77ebe000cbefe79,636141e593b31d6536aa5648,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,40115,0
213,57,,intervention,Graduated College,180778,1667318428788,1667318248010,female,spaceColony,1,English,justification,56b78f11e77ebe000cbefe79,636141e593b31d6536aa5648,62e8e1ca5c8e225c556e0af8,Because xeliherb is so vital and only grows sparsely at present I would invest in growing its companion crop to improve an essential supply.,66787,1
213,57,,intervention,Graduated College,180778,1667318428788,1667318248010,female,spaceColony,1,English,relation,56b78f11e77ebe000cbefe79,636141e593b31d6536aa5648,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",21696,2
213,57,,intervention,Graduated College,180778,1667318428788,1667318248010,female,spaceColony,1,English,ralocrop,56b78f11e77ebe000cbefe79,636141e593b31d6536aa5648,62e8e1ca5c8e225c556e0af8,association,21642,3
261,36,N/A,observation,Graduated College,248228,1667318519264,1667318271036,male,spaceColony,1,English,choice,55eb04337480920010aa9e0d,636141f6c5596b9542619dc9,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,120602,0
261,36,N/A,observation,Graduated College,248228,1667318519264,1667318271036,male,spaceColony,1,English,justification,55eb04337480920010aa9e0d,636141f6c5596b9542619dc9,62e8e1ca5c8e225c556e0af8,I would have more confidence in successful cultivation by including both since they might influence one another.,25686,1
261,36,N/A,observation,Graduated College,248228,1667318519264,1667318271036,male,spaceColony,1,English,relation,55eb04337480920010aa9e0d,636141f6c5596b9542619dc9,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",31695,2
261,36,N/A,observation,Graduated College,248228,1667318519264,1667318271036,male,spaceColony,1,English,ralocrop,55eb04337480920010aa9e0d,636141f6c5596b9542619dc9,62e8e1ca5c8e225c556e0af8,intervention,14224,3
270,55,,association,Higher degree,267530,1667318542101,1667318274571,female,spaceColony,1,english,choice,5b0710e7a84dcf0001beee8a,636141f641916d09c59ab523,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,75604,0
270,55,,association,Higher degree,267530,1667318542101,1667318274571,female,spaceColony,1,english,justification,5b0710e7a84dcf0001beee8a,636141f641916d09c59ab523,62e8e1ca5c8e225c556e0af8,I would do this for a small area and also have another area that grows mainly xeliherb with very little ralocrop to see if the intensive nature of ralocrop cultivation can be kept to a minimum.,105078,1
270,55,,association,Higher degree,267530,1667318542101,1667318274571,female,spaceColony,1,english,relation,5b0710e7a84dcf0001beee8a,636141f641916d09c59ab523,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",24674,2
270,55,,association,Higher degree,267530,1667318542101,1667318274571,female,spaceColony,1,english,ralocrop,5b0710e7a84dcf0001beee8a,636141f641916d09c59ab523,62e8e1ca5c8e225c556e0af8,association,27914,3
297,22,,association,Higher degree,118272,1667318830767,1667318712495,male,spaceColony,1,English,choice,62e10c5d094c01e8febbaba6,6361420246606691ff39f2cc,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,54358,0
297,22,,association,Higher degree,118272,1667318830767,1667318712495,male,spaceColony,1,English,justification,62e10c5d094c01e8febbaba6,6361420246606691ff39f2cc,62e8e1ca5c8e225c556e0af8,More xeliherb = more everything so ralocrop cultivation will be worth it.,18098,1
297,22,,association,Higher degree,118272,1667318830767,1667318712495,male,spaceColony,1,English,relation,62e10c5d094c01e8febbaba6,6361420246606691ff39f2cc,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",20070,2
297,22,,association,Higher degree,118272,1667318830767,1667318712495,male,spaceColony,1,English,ralocrop,62e10c5d094c01e8febbaba6,6361420246606691ff39f2cc,62e8e1ca5c8e225c556e0af8,association,10785,3
193,30,,intervention,Higher degree,116303,1667318390496,1667318274193,female,spaceColony,1,English ,choice,5f653cb18aad310a9ee7c32d,636141f605d0fa0d84bffbb3,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,45838,0
193,30,,intervention,Higher degree,116303,1667318390496,1667318274193,female,spaceColony,1,English ,justification,5f653cb18aad310a9ee7c32d,636141f605d0fa0d84bffbb3,62e8e1ca5c8e225c556e0af8,Because otherwise would have a sparse growth of plant. And it’s needed to fuel the people. ,21947,1
193,30,,intervention,Higher degree,116303,1667318390496,1667318274193,female,spaceColony,1,English ,relation,5f653cb18aad310a9ee7c32d,636141f605d0fa0d84bffbb3,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",21049,2
193,30,,intervention,Higher degree,116303,1667318390496,1667318274193,female,spaceColony,1,English ,ralocrop,5f653cb18aad310a9ee7c32d,636141f605d0fa0d84bffbb3,62e8e1ca5c8e225c556e0af8,intervention,11500,3
194,37,,association,Graduated High-school,87892,1667318394691,1667318306799,male,spaceColony,1,English,choice,62ce97b171569bf4d4bc7eb3,636141ece10da518a150b01b,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,28943,0
194,37,,association,Graduated High-school,87892,1667318394691,1667318306799,male,spaceColony,1,English,justification,62ce97b171569bf4d4bc7eb3,636141ece10da518a150b01b,62e8e1ca5c8e225c556e0af8,Because ones needed for the other,6507,1
194,37,,association,Graduated High-school,87892,1667318394691,1667318306799,male,spaceColony,1,English,relation,62ce97b171569bf4d4bc7eb3,636141ece10da518a150b01b,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",19196,2
194,37,,association,Graduated High-school,87892,1667318394691,1667318306799,male,spaceColony,1,English,ralocrop,62ce97b171569bf4d4bc7eb3,636141ece10da518a150b01b,62e8e1ca5c8e225c556e0af8,association,18390,3
196,31,,intervention,Graduated College,128370,1667318401439,1667318273069,male,spaceColony,1,English,choice,5d00163d9f497e00191a609c,636141e98b64941d3ab0843e,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,56322,0
196,31,,intervention,Graduated College,128370,1667318401439,1667318273069,male,spaceColony,1,English,justification,5d00163d9f497e00191a609c,636141e98b64941d3ab0843e,62e8e1ca5c8e225c556e0af8,They need both crops to grow as much as possible,25460,1
196,31,,intervention,Graduated College,128370,1667318401439,1667318273069,male,spaceColony,1,English,relation,5d00163d9f497e00191a609c,636141e98b64941d3ab0843e,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",10675,2
196,31,,intervention,Graduated College,128370,1667318401439,1667318273069,male,spaceColony,1,English,ralocrop,5d00163d9f497e00191a609c,636141e98b64941d3ab0843e,62e8e1ca5c8e225c556e0af8,association,13395,3
201,50,,intervention,Graduated High-school,151434,1667318409272,1667318257838,female,spaceColony,1,english,choice,5baa21188a01680001ff1a6f,636141edd7f9185682e0b5ed,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,41644,0
201,50,,intervention,Graduated High-school,151434,1667318409272,1667318257838,female,spaceColony,1,english,justification,5baa21188a01680001ff1a6f,636141edd7f9185682e0b5ed,62e8e1ca5c8e225c556e0af8,"it would be vital for survival to have as much of the crop as possible, chosing both greatly increases the chance of survival, as without ralocrop xeliherb only grows sparsley. ",62018,1
201,50,,intervention,Graduated High-school,151434,1667318409272,1667318257838,female,spaceColony,1,english,relation,5baa21188a01680001ff1a6f,636141edd7f9185682e0b5ed,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",5870,2
201,50,,intervention,Graduated High-school,151434,1667318409272,1667318257838,female,spaceColony,1,english,ralocrop,5baa21188a01680001ff1a6f,636141edd7f9185682e0b5ed,62e8e1ca5c8e225c556e0af8,observation,14524,3
209,37,,intervention,Higher degree,172401,1667318420919,1667318248518,female,spaceColony,1,"English, vietnamese",choice,62d6e100609ad53fa5d91e8b,636141e35f8b21cc8d14d12e,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,48007,0
209,37,,intervention,Higher degree,172401,1667318420919,1667318248518,female,spaceColony,1,"English, vietnamese",justification,62d6e100609ad53fa5d91e8b,636141e35f8b21cc8d14d12e,62e8e1ca5c8e225c556e0af8,"Even though it will be costly, I think it will be worth it in the long run. Its also better to yield a large amount rather than none at all",49181,1
209,37,,intervention,Higher degree,172401,1667318420919,1667318248518,female,spaceColony,1,"English, vietnamese",relation,62d6e100609ad53fa5d91e8b,636141e35f8b21cc8d14d12e,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",29424,2
209,37,,intervention,Higher degree,172401,1667318420919,1667318248518,female,spaceColony,1,"English, vietnamese",ralocrop,62d6e100609ad53fa5d91e8b,636141e35f8b21cc8d14d12e,62e8e1ca5c8e225c556e0af8,intervention,11858,3
210,57,,intervention,Graduated High-school,170201,1667318424006,1667318253805,female,spaceColony,1,English,choice,5bc690392885710001a0bb76,636141e7e5a772b9d2194d97,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,53426,0
210,57,,intervention,Graduated High-school,170201,1667318424006,1667318253805,female,spaceColony,1,English,justification,5bc690392885710001a0bb76,636141e7e5a772b9d2194d97,62e8e1ca5c8e225c556e0af8,I would not have enough of the xeliherb for the colony to survive without planting ralocrop,51463,1
210,57,,intervention,Graduated High-school,170201,1667318424006,1667318253805,female,spaceColony,1,English,relation,5bc690392885710001a0bb76,636141e7e5a772b9d2194d97,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",19556,2
210,57,,intervention,Graduated High-school,170201,1667318424006,1667318253805,female,spaceColony,1,English,ralocrop,5bc690392885710001a0bb76,636141e7e5a772b9d2194d97,62e8e1ca5c8e225c556e0af8,intervention,17498,3
218,51,great,observation,Graduated College,179306,1667318433812,1667318254506,female,spaceColony,1,English,choice,5be1fe1eca095c0001ba077a,636141e731cfadf6b8192d62,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,66853,0
218,51,great,observation,Graduated College,179306,1667318433812,1667318254506,female,spaceColony,1,English,justification,5be1fe1eca095c0001ba077a,636141e731cfadf6b8192d62,62e8e1ca5c8e225c556e0af8,Then xeliherb grows better,23731,1
218,51,great,observation,Graduated College,179306,1667318433812,1667318254506,female,spaceColony,1,English,relation,5be1fe1eca095c0001ba077a,636141e731cfadf6b8192d62,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",36651,2
218,51,great,observation,Graduated College,179306,1667318433812,1667318254506,female,spaceColony,1,English,ralocrop,5be1fe1eca095c0001ba077a,636141e731cfadf6b8192d62,62e8e1ca5c8e225c556e0af8,association,21599,3
233,46,,association,Graduated College,174435,1667318449139,1667318274705,male,spaceColony,1,English,choice,628fa75dcf7f7273127b4614,636141f96100ebe7a9194d93,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,43703,0
233,46,,association,Graduated College,174435,1667318449139,1667318274705,male,spaceColony,1,English,justification,628fa75dcf7f7273127b4614,636141f96100ebe7a9194d93,62e8e1ca5c8e225c556e0af8,If it helps output the cost doesn't much matter.,41608,1
233,46,,association,Graduated College,174435,1667318449139,1667318274705,male,spaceColony,1,English,relation,628fa75dcf7f7273127b4614,636141f96100ebe7a9194d93,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",38363,2
233,46,,association,Graduated College,174435,1667318449139,1667318274705,male,spaceColony,1,English,ralocrop,628fa75dcf7f7273127b4614,636141f96100ebe7a9194d93,62e8e1ca5c8e225c556e0af8,association,15508,3
236,41,,association,Graduated College,175603,1667318451304,1667318275701,female,spaceColony,1,English,choice,63039610eb593962736bd104,636141fa57f4f41b799ab51a,62e8e1ca5c8e225c556e0af8,only xeliherb,56219,0
236,41,,association,Graduated College,175603,1667318451304,1667318275701,female,spaceColony,1,English,justification,63039610eb593962736bd104,636141fa57f4f41b799ab51a,62e8e1ca5c8e225c556e0af8,"From the scenario, it's not clear how abundant resources are for cultivating the additional crop, so I'd rather focus efforts on xeliherb because it's essential to survive.",62980,1
236,41,,association,Graduated College,175603,1667318451304,1667318275701,female,spaceColony,1,English,relation,63039610eb593962736bd104,636141fa57f4f41b799ab51a,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",19966,2
236,41,,association,Graduated College,175603,1667318451304,1667318275701,female,spaceColony,1,English,ralocrop,63039610eb593962736bd104,636141fa57f4f41b799ab51a,62e8e1ca5c8e225c556e0af8,association,14876,3
206,37,,observation,Graduated High-school,147894,1667318415041,1667318267147,male,spaceColony,1,english,choice,58f89d1cedf274000143eb4e,636141f2952756233b045136,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,46354,0
206,37,,observation,Graduated High-school,147894,1667318415041,1667318267147,male,spaceColony,1,english,justification,58f89d1cedf274000143eb4e,636141f2952756233b045136,62e8e1ca5c8e225c556e0af8,"it would produce a high yield and be easier, i think the rewards outways the costs",32688,1
206,37,,observation,Graduated High-school,147894,1667318415041,1667318267147,male,spaceColony,1,english,relation,58f89d1cedf274000143eb4e,636141f2952756233b045136,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",21664,2
206,37,,observation,Graduated High-school,147894,1667318415041,1667318267147,male,spaceColony,1,english,ralocrop,58f89d1cedf274000143eb4e,636141f2952756233b045136,62e8e1ca5c8e225c556e0af8,observation,22324,3
208,66,,observation,Graduated High-school,174320,1667318419102,1667318244782,female,spaceColony,1,english,choice,5eb2695f1745801c7c919e35,636141e18bde5c688dbd13c5,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,46679,0
