submission_id,age,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,itemNr,languages,prolific_pid,prolific_session_id,prolific_study_id,decision,responseTimeDecision,trialNR,justification,responseTimeJustifcation,version
3901,33,NA,association,Graduated High-school,106257,1659430193640,1659430087383,female,spaceColony,1,English,613305b7f599db646c3c7b79,62e8e4bfa14cda8b65a9ea3a,62e8e1ca5c8e225c556e0af8,both,38066,0,"Because in order for the constant supply, both are needed as one cultivates the other.",46075,pilot-1a
3900,22,NA,association,Higher degree,84587,1659430189098,1659430104511,male,spaceColony,1,English,60d32113bb260e3f2de94109,62e8e4d7d6f37562103e33fe,62e8e1ca5c8e225c556e0af8,both,41054,0,"The plant grows sparsely, so to get a higher yield it would make sense to grow both types.",18060,pilot-1a
3899,24,NA,commonCause,Graduated High-school,152303,1659430185950,1659430033647,female,spaceColony,1,English,614e29e0274c7f529b12d1ef,62e8e48ba0e4f3b62a6a6ea6,62e8e1ca5c8e225c556e0af8,both,76023,0,It could be another source of food or medicine. Variety in nutrition is important as well.,53694,pilot-1a
3898,52,NA,intervention,Higher degree,72133,1659430186833,1659430114700,male,spaceColony,1,English,5f9556e826384e3aaa4f0f01,62e8e4e0ee2b24525a936742,62e8e1ca5c8e225c556e0af8,both,38360,0,To get higher yield.,12785,pilot-1a
3897,37,NA,intervention,Higher degree,108560,1659430176740,1659430068180,female,spaceColony,1,English,56b2274798d0de000cd6373c,62e8e4ade3dd95408c367ece,62e8e1ca5c8e225c556e0af8,both,37554,0,A higher yield has been proven when cultivating both together so thats why I chose that option.,43284,pilot-1a
3896,49,NA,association,Graduated High-school,80358,1659430177438,1659430097080,female,spaceColony,1,English,59d3b07947f4e80001a6c551,62e8e4cc622609fa3e278f92,62e8e1ca5c8e225c556e0af8,both,24501,0,To get a better crop I choose to cultivate both,29724,pilot-1a
3895,39,NA,association,Did not graduate High-school,86618,1659430167811,1659430081193,female,spaceColony,1,English,5e4ddab22e6151238833552e,62e8e4b5959ff47fd918ebd7,62e8e1ca5c8e225c556e0af8,both,34513,0,Best to grow both and have options,22633,pilot-1a
3894,29,NA,commonCause,Higher degree,51451,1659430181120,1659430129669,female,spaceColony,1,English,60cfaa59e3a8ba875bcad5b0,62e8e4ce04335f672aea2a72,62e8e1ca5c8e225c556e0af8,single,19081,0,So that we have an ensured supply.,12053,pilot-1a
3893,28,none,commonCause,Higher degree,84595,1659430111036,1659430026441,male,spaceColony,1,English,60c0fbf9264394e8e2c57bac,62e8e482d77d155e4599e630,62e8e1ca5c8e225c556e0af8,both,27423,0,I would like to have the option of both in case one runs out.,32718,pilot-1a
3892,43,None,commonCause,Higher degree,405312,1659429869296,1659429463984,male,spaceColony,1,Filipino,5f23a915346e5518152596ff,62e8e249e3193f8f1236b4d2,62e8e1ca5c8e225c556e0af8,single,172574,0,"The engineers did not report what type of soil is required and where it could be found. If both crops will planted you need to be selective where to plant the crops. On the other hand, you can plant anywhere if you will only plant one crop.",178935,pilot-1a
3891,50,NA,association,Higher degree,200447,1659429805280,1659429604833,female,spaceColony,1,English,5f901c39da08ae0598da82d5,62e8e2da07a954a2d5367ee2,62e8e1ca5c8e225c556e0af8,both,49087,0,On the information provided it seems that there is a better chance of having a good crop of Xeliherb and therefore sufficient seeds for the colonists if both plants are cultivated.,118807,pilot-1a
3890,24,NA,intervention,Higher degree,118294,1659429724387,1659429606093,male,spaceColony,1,English,603e1fe6849f5c63a9997cf5,62e8e2ab6f3ab86cf7d1c24b,62e8e1ca5c8e225c556e0af8,both,27540,0,"As xeliherb is essential for survival, one would require high amounts of it. And the only way to yield a high amount is to grow both of the plants.",68571,pilot-1a
3889,34,NA,commonCause,Graduated College,111701,1659429649604,1659429537903,female,spaceColony,1,English,5e47ad846c3d4425c60ccbe5,62e8e29dec35af13a6de8747,62e8e1ca5c8e225c556e0af8,both,54162,0,"If it is fertile grounds, I'd suggest sowing both seeds to keep the grounds fertile with the hope of using those grounds in the future.",43702,pilot-1a
3888,26,NA,intervention,Higher degree,95328,1659429495020,1659429399692,female,spaceColony,1,english,5d4ca16427393e0001161cb2,62e8e2117d969757c76cdbf6,62e8e1ca5c8e225c556e0af8,single,36586,0,"because if you cultivate both, you will have nothing left in the long run",34409,pilot-1a
