submission_id,age,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,itemNr,justification,languages,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,trialNR
3978,1836,,commonCause,Higher degree,104234,1659430610075,1659430505841,male,spaceColony,1,NA,English,5ce2779f55fe0d000169cca2,62e8e6601321d26fcdc5b949,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,47743,0
3978,1836,,commonCause,Higher degree,104234,1659430610075,1659430505841,male,spaceColony,1,If the second plant seems to help with a higher yield of the first it seems like a good idea.,English,5ce2779f55fe0d000169cca2,62e8e6601321d26fcdc5b949,62e8e1ca5c8e225c556e0af8,NA,30951,1
3977,24,,commonCause,Graduated College,71649,1659430609159,1659430537510,male,spaceColony,1,NA,"English, German",5feca7cccbe069e3cf2ad284,62e8e6802cd84240d1013135,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,37913,0
3977,24,,commonCause,Graduated College,71649,1659430609159,1659430537510,male,spaceColony,1,There is an association with a high yield of the first plant with the other,"English, German",5feca7cccbe069e3cf2ad284,62e8e6802cd84240d1013135,62e8e1ca5c8e225c556e0af8,NA,20169,1
3976,9,,commonCause,Graduated College,97220,1659430598237,1659430501017,female,spaceColony,1,NA,English,5f774ee84e4cec258532674b,62e8e65f66c6cd38f636aec0,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,43122,0
3976,9,,commonCause,Graduated College,97220,1659430598237,1659430501017,female,spaceColony,1,Because with ralahorb there was also a high yield of xeliherb,English,5f774ee84e4cec258532674b,62e8e65f66c6cd38f636aec0,62e8e1ca5c8e225c556e0af8,NA,29513,1
3975,48,None,association,Higher degree,137717,1659430591529,1659430453812,male,spaceColony,1,NA,Shona,60aa58737ee02afce92666ac,62e8e62d12594bfa279c336f,62e8e1ca5c8e225c556e0af8,only xeliherb,61938,0
3975,48,None,association,Higher degree,137717,1659430591529,1659430453812,male,spaceColony,1,It would ensure no interference.,Shona,60aa58737ee02afce92666ac,62e8e62d12594bfa279c336f,62e8e1ca5c8e225c556e0af8,NA,32029,1
3974,29,,intervention,Graduated College,78153,1659430592912,1659430514759,male,spaceColony,1,NA,,5b25740da7cee100011d884b,62e8e6680e86f7919a9c3371,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,37714,0
3974,29,,intervention,Graduated College,78153,1659430592912,1659430514759,male,spaceColony,1,You get a higher yeild if you plant both,,5b25740da7cee100011d884b,62e8e6680e86f7919a9c3371,62e8e1ca5c8e225c556e0af8,NA,24613,1
3973,26,,association,Graduated High-school,66357,1659430586490,1659430520133,female,spaceColony,1,NA,English,62b9c6bad96642f9358ec140,62e8e6724a17b1200df450a3,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,38901,0
3973,26,,association,Graduated High-school,66357,1659430586490,1659430520133,female,spaceColony,1,It is dependant on the other to grow ,English,62b9c6bad96642f9358ec140,62e8e6724a17b1200df450a3,62e8e1ca5c8e225c556e0af8,NA,11321,1
3972,25,,association,Graduated High-school,251755,1659430584251,1659430332496,female,spaceColony,1,NA,English ,608a856faa8f685a0b6c77dc,62e8e5920f673704aa367ead,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,113467,0
3972,25,,association,Graduated High-school,251755,1659430584251,1659430332496,female,spaceColony,1,This is because the two plants are codependent and thus both plants are needed for survival ,English ,608a856faa8f685a0b6c77dc,62e8e5920f673704aa367ead,62e8e1ca5c8e225c556e0af8,NA,96873,1
3971,35,,association,Graduated College,88153,1659430581054,1659430492901,male,spaceColony,1,NA,english,5fba7b673d66c6a2f9194296,62e8e5a3bbfa880bed99e5fb,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,22858,0
3971,35,,association,Graduated College,88153,1659430581054,1659430492901,male,spaceColony,1,because I would want a high yield of the plant necessary for our survival. if it takes two plants that's fine,english,5fba7b673d66c6a2f9194296,62e8e5a3bbfa880bed99e5fb,62e8e1ca5c8e225c556e0af8,NA,45545,1
3970,21,,intervention,Graduated High-school,110171,1659430876560,1659430766390,male,spaceColony,1,NA,English,60b7ed35fdba3e674240d09a,62e8e620b5c8ae7b6719085e,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,38685,0
3970,21,,intervention,Graduated High-school,110171,1659430876560,1659430766390,male,spaceColony,1,Cultivating both plants gives a higher yield of the desired plant.,English,60b7ed35fdba3e674240d09a,62e8e620b5c8ae7b6719085e,62e8e1ca5c8e225c556e0af8,NA,36853,1
3969,42,N/a,commonCause,Graduated High-school,147868,1659430575151,1659430427283,female,spaceColony,1,NA,English ,5e2ee9ede0c1bf4a8b91517e,62e8e6159341b56b7324d515,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,58399,0
3969,42,N/a,commonCause,Graduated High-school,147868,1659430575151,1659430427283,female,spaceColony,1,It seems that the Rarocrop is present around xeiherb so I assume growing both would mean a bigger chance of survival ,English ,5e2ee9ede0c1bf4a8b91517e,62e8e6159341b56b7324d515,62e8e1ca5c8e225c556e0af8,NA,59415,1
3968,60,Graduated junior college with an associates degree,intervention,Graduated College,213433,1659430572506,1659430359073,female,spaceColony,1,NA,English,5b91f3f9d99ca20001ef6d8b,62e8e5c983c36da86d48a860,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,48501,0
3968,60,Graduated junior college with an associates degree,intervention,Graduated College,213433,1659430572506,1659430359073,female,spaceColony,1,"If the xeliherb grows better in the presence of the other plant, then that needs to be the priority in planting the field.  The symbiotic relationship will likely result in a higher yield of xeliherb than if it had been planted by itself.",English,5b91f3f9d99ca20001ef6d8b,62e8e5c983c36da86d48a860,62e8e1ca5c8e225c556e0af8,NA,92775,1
3967,26,,intervention,Higher degree,63299,1659430590185,1659430526886,female,spaceColony,1,NA,english,595e335cfaf83d00014950c6,62e8e6618d7ca6ef73f52565,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,24403,0
3967,26,,intervention,Higher degree,63299,1659430590185,1659430526886,female,spaceColony,1,I chose both as we need one to grow the other better. It makes more sense to do this,english,595e335cfaf83d00014950c6,62e8e6618d7ca6ef73f52565,62e8e1ca5c8e225c556e0af8,NA,18288,1
3966,26,,commonCause,Graduated College,60627,1659430568461,1659430507834,female,spaceColony,1,NA,English,5d53f71b7fd09d0017eda44d,62e8e667ed77e32b6fafe9fa,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,17874,0
3966,26,,commonCause,Graduated College,60627,1659430568461,1659430507834,female,spaceColony,1,"Because there is a link between the success of xeliherb and ralocrop, so it makes sense to give xeliherb the most successful environment possible",English,5d53f71b7fd09d0017eda44d,62e8e667ed77e32b6fafe9fa,62e8e1ca5c8e225c556e0af8,NA,26202,1
3965,28,None ,commonCause,Graduated High-school,108140,1659430558363,1659430450223,female,spaceColony,1,NA,English ,5bfcfe818acfed00011a5406,62e8e62a42f565204ac9c907,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,66933,0
3965,28,None ,commonCause,Graduated High-school,108140,1659430558363,1659430450223,female,spaceColony,1,More chance of survival ,English ,5bfcfe818acfed00011a5406,62e8e62a42f565204ac9c907,62e8e1ca5c8e225c556e0af8,NA,16678,1
3964,50,,association,Graduated College,220122,1659430554997,1659430334875,female,spaceColony,1,NA,English ,58e8e42f5aa7f900013c570d,62e8e5b811677cb16d6cdc38,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,54722,0
3964,50,,association,Graduated College,220122,1659430554997,1659430334875,female,spaceColony,1,"I actually think I would need more info to make the decision, as it isn't clear whether we would be cultivating a weed that grows alongside xeliherb but gives no benefit, or whether it is something that adds eg nutrients to the soil. But as the decision was binary, I chose to also cultivate it so this could be looked into",English ,58e8e42f5aa7f900013c570d,62e8e5b811677cb16d6cdc38,62e8e1ca5c8e225c556e0af8,NA,135154,1
3963,39,,association,Graduated College,124359,1659430558172,1659430433813,male,spaceColony,1,NA,English,5caf23c113dcf90016ad24ad,62e8e61168ca2ebb0d71d6b7,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,44481,0
3963,39,,association,Graduated College,124359,1659430558172,1659430433813,male,spaceColony,1,"As the presence of the other herb increases yield of the herb we need, I would hope the increase in yield would exceed the usage of space by the second herb if managed correctly. ",English,5caf23c113dcf90016ad24ad,62e8e61168ca2ebb0d71d6b7,62e8e1ca5c8e225c556e0af8,NA,58215,1
3962,37,/,intervention,Graduated College,447408,1659430547506,1659430100098,female,spaceColony,1,NA,english,5fe226e3b91fb2d6d05a9859,62e8e4c51384ca7cc8df4b7c,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,188517,0
3962,37,/,intervention,Graduated College,447408,1659430547506,1659430100098,female,spaceColony,1,because Xeliherb crows sparingly on its on and it is in high demand so i feel planting it together with other tree which has been proven improve the its growth is the best thing to do for the people,english,5fe226e3b91fb2d6d05a9859,62e8e4c51384ca7cc8df4b7c,62e8e1ca5c8e225c556e0af8,NA,181742,1
3961,56,Interesting topic!,commonCause,Higher degree,415935,1659430546435,1659430130500,female,spaceColony,1,NA,,606606a98e4b15c973f35da4,62e8e4e8b387754b53a3cd08,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,94507,0
3961,56,Interesting topic!,commonCause,Higher degree,415935,1659430546435,1659430130500,female,spaceColony,1,"Although it will be easy to cultivate xeliherb, but for long term sustainability, it would be more practical to cultivate ralocorp as well seeing that it is a core component for bigger and higher yields of xeliherb. Once ralocorp is obtained and fertile ground is found, more and greater quantities can be harvested to secure future survival.",,606606a98e4b15c973f35da4,62e8e4e8b387754b53a3cd08,62e8e1ca5c8e225c556e0af8,NA,287500,1
3960,61,,commonCause,Graduated College,198326,1659430546516,1659430348191,female,spaceColony,1,NA,,6050cb50a965d6a6eb12361e,62e8e5c1bec9537dc0de878c,62e8e1ca5c8e225c556e0af8,only xeliherb,87164,0
3960,61,,commonCause,Graduated College,198326,1659430546516,1659430348191,female,spaceColony,1,There is not enough precise information available to confirm that cultivating the second plant would be worthwhile.,,6050cb50a965d6a6eb12361e,62e8e5c1bec9537dc0de878c,62e8e1ca5c8e225c556e0af8,NA,90375,1
3959,40,,commonCause,Higher degree,132565,1659430543907,1659430411342,male,spaceColony,1,NA,English,5f0d75595c3a52000819b39c,62e8e608612ded2744acb928,62e8e1ca5c8e225c556e0af8,only xeliherb,54155,0
3959,40,,commonCause,Higher degree,132565,1659430543907,1659430411342,male,spaceColony,1,"so that more of the plant can grow, if it grows better with the other plant (sorry, forgot how to spell its name). ",English,5f0d75595c3a52000819b39c,62e8e608612ded2744acb928,62e8e1ca5c8e225c556e0af8,NA,57182,1
3958,26,,commonCause,Graduated College,197309,1659430530001,1659430332692,female,spaceColony,1,NA,"English, Hebrew",5fb9713c3b6dfc817853b309,62e8e5ad468a1c6ede6ce823,62e8e1ca5c8e225c556e0af8,only xeliherb,78599,0
3958,26,,commonCause,Graduated College,197309,1659430530001,1659430332692,female,spaceColony,1,"Ralocrop only grows on very fertile ground, and I was not told if the fields at my disposal are very fertile or not. Given this lack of info, while Ralocrop would boost the other essetial herb, if I do not know for sure that it will grow, I'd rather use the entire space for the essential herb.","English, Hebrew",5fb9713c3b6dfc817853b309,62e8e5ad468a1c6ede6ce823,62e8e1ca5c8e225c556e0af8,NA,94998,1
3957,63,,association,Graduated High-school,358206,1659430582344,1659430224138,male,spaceColony,1,NA,English,5d75674dc410fd000166d2f0,62e8e51467648dc6637d5de2,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,40595,0
3957,63,,association,Graduated High-school,358206,1659430582344,1659430224138,male,spaceColony,1,"As they are both growing together, it would be sensible to assume there is possibly a beneficial relationship between these plants, therefore it is sensible to give the plants the best chance to cultivate.",English,5d75674dc410fd000166d2f0,62e8e51467648dc6637d5de2,62e8e1ca5c8e225c556e0af8,NA,287714,1
3956,34,,commonCause,Higher degree,104576,1659430523538,1659430418962,female,spaceColony,1,NA,English,5feb084729db95b4d4055318,62e8e60fce6a6e27747931fa,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,36948,0
3956,34,,commonCause,Higher degree,104576,1659430523538,1659430418962,female,spaceColony,1,the information provided suggests that xeliherb has a better chance of being cultivated alongside the other crop.,English,5feb084729db95b4d4055318,62e8e60fce6a6e27747931fa,62e8e1ca5c8e225c556e0af8,NA,31810,1
3955,23,,commonCause,Higher degree,128519,1659430524223,1659430395704,male,spaceColony,1,NA,English,5fb430c4ca50ba09c09927fe,62e8e5f8779b669dc6a9ea44,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,62446,0
3955,23,,commonCause,Higher degree,128519,1659430524223,1659430395704,male,spaceColony,1,"If there's an option to increase yields then that should be explored. Food security, especially in an unknown environment, is important to achieve.",English,5fb430c4ca50ba09c09927fe,62e8e5f8779b669dc6a9ea44,62e8e1ca5c8e225c556e0af8,NA,48765,1
3954,34,,association,Higher degree,89521,1659430527731,1659430438210,female,spaceColony,1,NA,English,6086ad64e6443ca13dfd8629,62e8e60d7d286db45ade87bf,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,31137,0
3954,34,,association,Higher degree,89521,1659430527731,1659430438210,female,spaceColony,1,Sounds like they are companion plants - supporting the growth of each other. You also didn't proved any information that the other plant was one we didn't want to cultivate. ,English,6086ad64e6443ca13dfd8629,62e8e60d7d286db45ade87bf,62e8e1ca5c8e225c556e0af8,NA,37989,1
3953,31,,intervention,Graduated College,87905,1659430522318,1659430434413,female,spaceColony,1,NA,english,5c1d3a99cb7ecd0001f47b9f,62e8e61a0b47072d00075b55,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,45861,0
3953,31,,intervention,Graduated College,87905,1659430522318,1659430434413,female,spaceColony,1,because it brings in a higher yield when both done,english,5c1d3a99cb7ecd0001f47b9f,62e8e61a0b47072d00075b55,62e8e1ca5c8e225c556e0af8,NA,21849,1
3952,34,,commonCause,Graduated College,114191,1659430514408,1659430400217,female,spaceColony,1,NA,English,5e4c2d3755eaed083bcc5b5b,62e8e5fa02ffad7ef1eb2322,62e8e1ca5c8e225c556e0af8,only xeliherb,39888,0
3952,34,,commonCause,Graduated College,114191,1659430514408,1659430400217,female,spaceColony,1,There will be more room to grow more of the xeliherb that they will be able to survive on. It may be a lengthier process but the yield should be greater,English,5e4c2d3755eaed083bcc5b5b,62e8e5fa02ffad7ef1eb2322,62e8e1ca5c8e225c556e0af8,NA,52879,1
3951,29,,association,Graduated College,110095,1659430508698,1659430398603,female,spaceColony,1,NA,English,614716d171e72681210b458d,62e8e5f973fa7ad6e253f663,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,39453,0
3951,29,,association,Graduated College,110095,1659430508698,1659430398603,female,spaceColony,1,"Because it states that to get a high yield of one crop, the presence of the other crop is needed ",English,614716d171e72681210b458d,62e8e5f973fa7ad6e253f663,62e8e1ca5c8e225c556e0af8,NA,44287,1
3950,20,,intervention,Graduated High-school,124568,1659430503435,1659430378867,female,spaceColony,1,NA,English,61218e2b5c6a54b79b4849db,62e8e5e56b01f67969b94152,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,55397,0
3950,20,,intervention,Graduated High-school,124568,1659430503435,1659430378867,female,spaceColony,1,"Even if the ralcrop was not the causative agent for increase of xelifan, what is the harm in having it anyway as ralcrop does not seem to affect xelifan negatively. I would rather have it there than risk not having xelifan at all",English,61218e2b5c6a54b79b4849db,62e8e5e56b01f67969b94152,62e8e1ca5c8e225c556e0af8,NA,56458,1
3949,39,,commonCause,Graduated High-school,182370,1659430503693,1659430321323,female,spaceColony,1,NA,English,59f392ef9618dc0001d33a58,62e8e5aa0f673704aa367eb1,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,61332,0
3949,39,,commonCause,Graduated High-school,182370,1659430503693,1659430321323,female,spaceColony,1,"It's better to plant a companion plant (ralocrop) and guarantee a higher yield, than to plant xeliherb on it's own and end up with a smaller yield. ",English,59f392ef9618dc0001d33a58,62e8e5aa0f673704aa367eb1,62e8e1ca5c8e225c556e0af8,NA,88428,1
3948,35,,intervention,Graduated College,142964,1659430489163,1659430346199,male,spaceColony,1,NA,english,5fba7b673d66c6a2f9194296,62e8e5a3bbfa880bed99e5fb,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,52292,0
3948,35,,intervention,Graduated College,142964,1659430489163,1659430346199,male,spaceColony,1,because I want to insure that we get a high yield- if we have to grow both plants to make that happen so be it.,english,5fba7b673d66c6a2f9194296,62e8e5a3bbfa880bed99e5fb,62e8e1ca5c8e225c556e0af8,NA,60139,1
3947,32,,commonCause,Graduated College,88535,1659430486758,1659430398223,female,spaceColony,1,NA,English,5ea5641b050d8e5468ac1bcc,62e8e5f2cddf44aafc719801,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,34593,0
3947,32,,commonCause,Graduated College,88535,1659430486758,1659430398223,female,spaceColony,1,"It seems the most logical option, and the other herb could prove beneficial with some research.",English,5ea5641b050d8e5468ac1bcc,62e8e5f2cddf44aafc719801,62e8e1ca5c8e225c556e0af8,NA,34052,1
3946,32,,intervention,Graduated High-school,191139,1659430479993,1659430288854,male,spaceColony,1,NA,English,62b437a48aefc3c9fd172421,62e8e58ac4491533b2367ebc,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,28513,0
3946,32,,intervention,Graduated High-school,191139,1659430479993,1659430288854,male,spaceColony,1,The evidence suggests that planting both crops improves the yield of the necessary crop. Planting both crops should ensure a greater yield and ensure a sufficient supply.,English,62b437a48aefc3c9fd172421,62e8e58ac4491533b2367ebc,62e8e1ca5c8e225c556e0af8,NA,143428,1
3945,33,,intervention,Graduated High-school,100925,1659430468158,1659430367233,female,spaceColony,1,NA,English ,5ed41f324bb0172bad040a7f,62e8e5d5a282d2238748a85e,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,51110,0
3945,33,,intervention,Graduated High-school,100925,1659430468158,1659430367233,female,spaceColony,1,It would cultivate a higher yield as opposed to a sparse one,English ,5ed41f324bb0172bad040a7f,62e8e5d5a282d2238748a85e,62e8e1ca5c8e225c556e0af8,NA,28999,1
3944,38,,association,Higher degree,102152,1659430453122,1659430350970,female,spaceColony,1,NA,English,629e5bebb7b6a20194273615,62e8e5c41830210e3d383673,62e8e1ca5c8e225c556e0af8,only xeliherb,41732,0
3944,38,,association,Higher degree,102152,1659430453122,1659430350970,female,spaceColony,1,Because correlation does not equal causation,English,629e5bebb7b6a20194273615,62e8e5c41830210e3d383673,62e8e1ca5c8e225c556e0af8,NA,18866,1
3943,26,,commonCause,Higher degree,62583,1659430451740,1659430389157,male,spaceColony,1,NA,english,5e318d871cf484000cb35510,62e8e5f1898feaee34f222ae,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,31337,0
3943,26,,commonCause,Higher degree,62583,1659430451740,1659430389157,male,spaceColony,1,It's sparse so I would want to ensure a high yield. ,english,5e318d871cf484000cb35510,62e8e5f1898feaee34f222ae,62e8e1ca5c8e225c556e0af8,NA,15471,1
3942,27,,association,Graduated College,159173,1659430450602,1659430291429,female,spaceColony,1,NA,english,5c9998f7700a250001158b30,62e8e59067648dc6637d5ded,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,39826,0
3942,27,,association,Graduated College,159173,1659430450602,1659430291429,female,spaceColony,1,"I would cultivate both as I think that a higher yield when grown together would be more beneficial and then the other herb assuming it cannot be used for food, could be used for something else such as a bio fuel or even using it to make things like woven fabric when dried etc.",english,5c9998f7700a250001158b30,62e8e59067648dc6637d5ded,62e8e1ca5c8e225c556e0af8,NA,96952,1
3941,33,,intervention,Graduated College,344420,1659430449043,1659430104623,female,spaceColony,1,NA,English,5d3658b84f14c3001641516a,62e8e4cf6c103c0c10eb2377,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,274062,0
3941,33,,intervention,Graduated College,344420,1659430449043,1659430104623,female,spaceColony,1,"Even though the herb grows sparsely on the planet, to support a lot of people it would be best to grow as much as possible so makes sense to grow both.",English,5d3658b84f14c3001641516a,62e8e4cf6c103c0c10eb2377,62e8e1ca5c8e225c556e0af8,NA,47549,1
3940,27,,association,Higher degree,78216,1659430448627,1659430370411,,spaceColony,1,NA,English,5c6afdb788a5e0000119a0d6,62e8e5dc5a3ae9071082b0aa,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,28515,0
3940,27,,association,Higher degree,78216,1659430448627,1659430370411,,spaceColony,1,Ralocorp might be beneficial for the growth of xeliherb,English,5c6afdb788a5e0000119a0d6,62e8e5dc5a3ae9071082b0aa,62e8e1ca5c8e225c556e0af8,NA,23247,1
3939,31,,intervention,Higher degree,167736,1659430436613,1659430268877,female,spaceColony,1,NA,English Xhosa,6076aed15dbd280528549341,62e8e56baa10ecac6336b4ce,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,56141,0
3939,31,,intervention,Higher degree,167736,1659430436613,1659430268877,female,spaceColony,1,I would cultivate both planets to make sure that we always have a high yield of this plant. It just makes more sense to have more for survival.,English Xhosa,6076aed15dbd280528549341,62e8e56baa10ecac6336b4ce,62e8e1ca5c8e225c556e0af8,NA,73630,1
3938,52,,intervention,Graduated High-school,125783,1659430437080,1659430311297,male,spaceColony,1,NA,English ,5aca33a80527ba0001c24551,62e8e59f83d04df2c218eb81,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,34081,0
3938,52,,intervention,Graduated High-school,125783,1659430437080,1659430311297,male,spaceColony,1,Better crop of the needed plant.,English ,5aca33a80527ba0001c24551,62e8e59f83d04df2c218eb81,62e8e1ca5c8e225c556e0af8,NA,22498,1
3937,33,,association,Graduated College,74908,1659430436207,1659430361299,male,spaceColony,1,NA,english,60c1c205b342eb505f292af0,62e8e5d49694686ff6bac1c3,62e8e1ca5c8e225c556e0af8,only xeliherb,48861,0
3937,33,,association,Graduated College,74908,1659430436207,1659430361299,male,spaceColony,1,so that theres more in the future ,english,60c1c205b342eb505f292af0,62e8e5d49694686ff6bac1c3,62e8e1ca5c8e225c556e0af8,NA,14212,1
3936,46,Interesting study. Thanks ,association,Graduated College,289777,1659430406085,1659430116308,male,spaceColony,1,NA,English ,5b9b3977cc5dd0000165ff0b,62e8e4d141192b7f1c3daa53,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,113983,0
3936,46,Interesting study. Thanks ,association,Graduated College,289777,1659430406085,1659430116308,male,spaceColony,1,"In order to get a high yield of what we need, Ralacor is necessary. Seems like the smartest thing to do.",English ,5b9b3977cc5dd0000165ff0b,62e8e4d141192b7f1c3daa53,62e8e1ca5c8e225c556e0af8,NA,110987,1
3935,63,,intervention,Graduated College,139851,1659430406190,1659430266339,male,spaceColony,1,NA,english,5b2207cd648d5b0001b7c779,62e8e573bec9537dc0de877e,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,46577,0
3935,63,,intervention,Graduated College,139851,1659430406190,1659430266339,male,spaceColony,1,I am assuming the high yield meant despite land given over to the other herb the total yield would still be higher,english,5b2207cd648d5b0001b7c779,62e8e573bec9537dc0de877e,62e8e1ca5c8e225c556e0af8,NA,56677,1
3934,35,,commonCause,Higher degree,177047,1659430394983,1659430217936,female,spaceColony,1,NA,English,603f9cfc305380061f074956,62e8e5417d67cf118c36b49b,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,31758,0
3934,35,,commonCause,Higher degree,177047,1659430394983,1659430217936,female,spaceColony,1,Makes sense to diversify the crops,English,603f9cfc305380061f074956,62e8e5417d67cf118c36b49b,62e8e1ca5c8e225c556e0af8,NA,126690,1
3933,21,,commonCause,Graduated High-school,280364,1659430381254,1659430100890,male,spaceColony,1,NA,English,5f53d12e8401650d33179059,62e8e4cdfcc22aecad97bf8e,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,42534,0
3933,21,,commonCause,Graduated High-school,280364,1659430381254,1659430100890,male,spaceColony,1,"Ralocrop may contribute to the growth of Xiloherb. It also may not, but is unlikely to be detrimental. Until the colony finds out if the presence of Ralocrop is necessary for the prolific growth of Xiloherb, it's best to try to match the natural conditions that prolific growth of Xiloherb occurs in.",English,5f53d12e8401650d33179059,62e8e4cdfcc22aecad97bf8e,62e8e1ca5c8e225c556e0af8,NA,213309,1
3932,22,:),intervention,Graduated High-school,99675,1659430374959,1659430275284,male,spaceColony,1,NA,English,62920373b26cfc5f83819631,62e8e57f39f6d891a3bd1392,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,40149,0
3932,22,:),intervention,Graduated High-school,99675,1659430374959,1659430275284,male,spaceColony,1,I would like it to be that I have enough resources for the people I need to keep feed and living. ,English,62920373b26cfc5f83819631,62e8e57f39f6d891a3bd1392,62e8e1ca5c8e225c556e0af8,NA,39670,1
3931,28,,association,Graduated College,99589,1659430359394,1659430259805,male,spaceColony,1,NA,English,5f765d6a853bd40f49799ab1,62e8e53ee324de9334bd1378,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,37359,0
3931,28,,association,Graduated College,99589,1659430359394,1659430259805,male,spaceColony,1,To ensure a high yield of the crop necessary for survival.,English,5f765d6a853bd40f49799ab1,62e8e53ee324de9334bd1378,62e8e1ca5c8e225c556e0af8,NA,42155,1
3930,31,,intervention,Graduated High-school,86879,1659430371820,1659430284941,female,spaceColony,1,NA,English,6172b2b37dae254b92528f51,62e8e58626ecf80a11970dc4,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,28843,0
3930,31,,intervention,Graduated High-school,86879,1659430371820,1659430284941,female,spaceColony,1,"Because if the addition of Ralocrop will make the yield of Xeliherb better, it's obviously a winner and will provide more of the vital nutrients needed for my colonists, for hopefully less effort.",English,6172b2b37dae254b92528f51,62e8e58626ecf80a11970dc4,62e8e1ca5c8e225c556e0af8,NA,40915,1
3929,41,,intervention,Graduated High-school,96145,1659430367980,1659430271835,female,spaceColony,1,NA,english,61090d815ac4c9739a434bd9,62e8e57af52e5ed89353df1f,62e8e1ca5c8e225c556e0af8,only xeliherb,36248,0
3929,41,,intervention,Graduated High-school,96145,1659430367980,1659430271835,female,spaceColony,1,as we were told that is what could go,english,61090d815ac4c9739a434bd9,62e8e57af52e5ed89353df1f,62e8e1ca5c8e225c556e0af8,NA,25024,1
3928,34,,association,Higher degree,99964,1659430366402,1659430266438,female,spaceColony,1,NA,English,600f11d527aa57080e819df3,62e8e5778b1e8863e0abbe79,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,29275,0
3928,34,,association,Higher degree,99964,1659430366402,1659430266438,female,spaceColony,1,"If xeliherb cultivation is higher near ralocrop, that would increase my chances of growing my required herb.",English,600f11d527aa57080e819df3,62e8e5778b1e8863e0abbe79,62e8e1ca5c8e225c556e0af8,NA,56901,1
3927,28,,association,Higher degree,78783,1659430360342,1659430281559,female,spaceColony,1,NA,English ,5ef35536eadec507fc782574,62e8e5846c103c0c10eb2384,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,25212,0
3927,28,,association,Higher degree,78783,1659430360342,1659430281559,female,spaceColony,1,If the batch of the essential plant doesn’t grow properly then at least there is a plan B where it is likely to grow again. ,English ,5ef35536eadec507fc782574,62e8e5846c103c0c10eb2384,62e8e1ca5c8e225c556e0af8,NA,31794,1
3926,46,,association,Graduated College,103121,1659430358318,1659430255197,female,spaceColony,1,NA,English ,5e4f0da5203227363b286e93,62e8e5665ea39179fe873155,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,43911,0
3926,46,,association,Graduated College,103121,1659430358318,1659430255197,female,spaceColony,1,You need to cultivate both crops to maximise production ,English ,5e4f0da5203227363b286e93,62e8e5665ea39179fe873155,62e8e1ca5c8e225c556e0af8,NA,29926,1
